jobsearch,yrwish,wishhr,wishsalary,jobgradu,liveexp,schooltype,majorcate,age,intern,toeic,tosp,train,jobseek,cert,midJobCate
2,2,0,0,2,1,1,49,24,0,0,0,0,0,0,5
2,2,0,0,2,1,1,49,23,0,0,0,0,0,0,5
2,2,0,0,2,3,1,49,25,0,0,0,0,0,1,28
2,2,0,0,1,1,1,49,24,0,0,0,0,0,1,2
2,2,0,0,2,-1,1,49,23,0,0,0,0,0,3,0
2,2,0,0,1,1,1,49,23,0,0,0,0,0,0,17
2,2,0,0,2,1,1,49,27,0,0,0,0,0,2,35
2,2,0,0,2,1,1,49,34,0,0,0,0,0,0,2
2,2,0,0,2,1,1,50,24,0,0,0,0,0,1,2
2,2,0,0,2,2,1,50,64,0,0,0,0,0,4,23
2,2,0,0,2,1,1,51,21,0,0,0,0,0,1,8
2,2,0,0,2,1,1,51,32,1,505,0,0,0,2,30
1,1,2,3500,2,-1,1,51,28,0,0,0,0,1,1,0
2,2,0,0,1,1,1,51,24,0,0,0,0,1,2,22
1,1,2,2800,1,-1,1,51,24,0,0,0,100,1,2,0
2,2,0,0,2,1,1,51,26,1,860,0,0,1,1,2
2,2,0,0,1,1,1,51,27,0,0,0,200,1,3,26
2,1,2,3200,1,-1,1,52,29,0,0,0,4,0,2,0
2,2,0,0,1,-1,1,52,24,0,0,0,0,0,1,0
2,2,0,0,1,1,1,52,23,0,0,0,0,1,1,3
2,2,0,0,1,1,1,52,21,0,0,0,0,1,2,18
2,2,0,0,2,3,1,53,22,0,0,0,0,0,1,17
2,2,0,0,2,1,1,53,23,0,0,0,0,0,0,5
2,2,0,0,2,2,1,53,24,0,0,0,0,0,1,19
2,2,0,0,2,3,1,53,22,0,0,0,0,1,4,2
1,1,2,2500,1,-1,1,53,25,0,0,0,0,0,0,0
2,2,0,0,1,-1,1,53,24,0,0,0,0,1,4,0
2,2,0,0,1,1,1,53,21,0,0,0,0,0,1,19
2,2,0,0,2,1,1,53,23,0,0,0,0,0,0,2
2,2,0,0,2,1,1,53,23,0,0,0,0,1,1,14
2,2,0,0,1,1,1,53,21,0,0,0,0,0,0,19
2,2,0,0,2,1,1,53,22,0,0,0,0,0,0,19
2,2,0,0,2,1,1,53,23,0,0,0,0,1,3,19
2,2,0,0,2,1,1,53,24,0,0,0,0,0,2,14
2,2,0,0,1,-1,1,53,25,0,0,0,0,1,5,0
2,2,0,0,2,-1,1,53,22,0,0,0,0,1,4,0
2,2,0,0,2,1,1,53,26,0,0,0,0,0,1,28
2,2,0,0,1,1,1,53,23,0,0,0,0,0,4,26
2,2,0,0,2,-1,1,53,27,0,0,0,0,0,0,0
2,2,0,0,2,1,1,53,23,0,0,0,0,0,0,19
2,2,0,0,2,1,1,53,22,0,0,0,0,0,0,19
2,2,0,0,2,1,1,53,25,0,0,0,0,0,1,19
2,2,0,0,1,1,1,53,24,0,0,0,0,0,5,23
2,1,0,2000,2,-1,1,53,24,0,0,0,0,0,1,0
2,2,0,0,2,1,1,53,61,0,0,0,0,0,3,35
2,2,0,0,1,1,1,53,26,0,0,0,0,0,0,19
2,2,0,0,1,1,1,53,57,0,0,0,0,0,1,19
2,2,0,0,2,1,1,53,22,0,0,0,0,0,0,2
2,2,0,0,2,1,1,53,23,0,0,0,0,1,2,32
2,2,0,0,1,-1,1,53,22,0,0,0,0,1,2,0
2,2,0,0,2,-1,1,54,22,0,0,0,0,0,0,0
2,2,0,0,2,1,1,54,53,0,0,0,0,0,3,21
2,2,0,0,1,1,1,55,24,0,0,0,0,1,0,23
2,2,0,0,2,1,1,55,24,0,0,0,0,0,0,19
1,1,2,1800,1,-1,1,55,24,0,0,0,0,1,1,0
2,1,2,2500,1,-1,1,55,22,0,0,0,0,1,0,0
2,2,0,0,1,1,1,55,23,0,0,0,0,0,1,19
2,2,0,0,2,1,1,55,23,0,0,0,0,0,0,7
2,2,0,0,2,1,1,55,30,0,815,0,0,0,3,7
2,2,0,0,2,1,1,56,28,0,0,0,8,1,1,14
2,2,0,0,2,1,1,56,23,0,890,0,24,0,2,14
2,1,3,3000,2,-1,1,56,33,0,0,0,0,0,1,0
2,2,0,0,1,-1,1,56,23,0,0,0,0,1,3,0
2,2,0,0,2,1,1,56,28,0,0,0,0,0,1,14
2,2,0,0,2,1,1,56,40,0,0,0,0,0,1,14
2,2,0,0,1,1,1,56,26,1,400,0,0,0,1,14
2,2,0,0,2,1,1,56,27,0,0,0,0,0,1,14
2,2,0,0,1,1,1,56,41,0,0,0,0,1,2,14
1,1,2,3600,1,-1,1,56,23,0,0,0,0,0,1,0
2,2,0,0,1,1,1,56,27,0,0,0,8,0,1,14
2,2,0,0,2,1,1,56,26,0,0,0,0,0,1,14
2,2,0,0,2,1,1,56,23,0,900,3,0,0,1,14
2,2,0,0,2,1,1,56,22,0,0,0,0,0,1,14
2,2,0,0,2,1,1,56,23,0,0,0,2,1,1,14
2,2,0,0,2,1,1,56,23,0,700,0,0,0,1,14
2,2,0,0,2,1,1,56,36,0,0,0,0,1,1,14
2,2,0,0,1,1,1,56,22,0,0,0,15,0,1,14
2,2,0,0,2,1,1,56,24,0,0,0,20,0,1,14
2,2,0,0,2,1,1,56,24,0,0,0,4,1,2,14
2,2,0,0,1,1,1,56,28,0,0,0,0,0,1,14
2,2,0,0,2,1,1,57,45,0,0,0,0,1,1,14
2,2,0,0,2,1,1,57,23,0,0,0,0,1,1,18
1,1,2,2700,1,-1,1,57,24,0,0,0,8,0,3,0
2,2,0,0,2,1,1,57,24,0,0,0,0,0,2,14
2,2,0,0,2,1,1,57,23,0,800,0,0,0,1,14
2,2,0,0,1,1,1,57,24,0,0,0,0,0,1,2
2,2,0,0,2,1,1,57,22,0,0,0,0,0,1,14
2,2,0,0,2,1,1,57,23,0,0,0,0,0,1,14
2,2,0,0,2,1,1,57,22,0,0,0,0,0,1,14
1,1,2,2100,1,-1,1,57,23,0,460,0,0,1,3,0
2,2,0,0,2,1,1,57,25,0,0,0,0,1,2,5
2,2,0,0,2,1,1,57,23,0,0,0,0,0,1,14
1,1,2,2200,1,-1,1,57,23,0,0,0,0,0,3,0
2,2,0,0,2,1,1,57,24,0,0,0,500,0,2,12
2,2,0,0,1,1,1,57,21,0,0,0,8,1,0,26
2,2,0,0,2,1,1,57,26,0,0,0,0,1,1,14
2,2,0,0,2,3,1,57,24,0,0,0,0,0,1,14
2,2,0,0,2,1,1,57,27,0,0,0,120,1,0,12
2,1,2,2500,2,-1,1,57,22,0,0,0,0,0,0,0
2,2,0,0,2,1,1,58,24,0,0,0,0,1,1,14
2,2,0,0,2,1,1,58,24,0,0,0,0,0,1,14
2,1,2,3200,2,-1,1,58,26,0,0,0,0,0,3,0
2,2,2,2800,2,-1,1,58,24,0,0,0,0,0,2,0
2,2,3,3000,2,-1,1,58,21,0,0,0,0,0,2,0
1,1,2,3300,1,-1,1,58,31,0,0,0,42,0,3,0
2,2,0,0,1,1,1,58,24,0,0,0,0,0,1,14
2,2,0,0,1,3,1,58,24,0,0,0,0,0,4,18
2,2,0,0,2,1,1,58,23,0,0,0,8,0,1,14
2,2,0,0,1,1,1,58,23,0,0,0,0,0,1,19
2,2,0,0,2,1,1,58,26,0,0,0,0,0,1,14
2,1,2,2400,1,-1,1,58,25,0,0,0,0,0,2,0
2,2,0,0,2,3,1,58,26,0,0,0,80,0,1,18
2,2,0,0,2,1,1,58,22,0,0,0,0,0,1,14
2,2,0,0,2,1,1,58,23,0,0,0,0,0,1,14
2,2,0,0,2,1,1,58,24,0,0,0,0,0,2,14
2,1,1,3000,2,-1,1,58,26,0,0,0,0,1,0,0
2,2,0,0,1,1,1,58,33,0,0,0,0,0,5,6
2,2,0,0,1,1,1,58,24,0,0,0,0,0,1,19
2,2,0,0,1,1,1,59,21,0,200,0,0,0,2,14
2,2,0,0,2,1,1,59,27,0,0,0,0,0,1,14
2,2,0,0,2,1,1,59,24,0,0,0,0,0,2,14
2,2,0,0,2,1,1,59,25,0,0,0,0,0,1,14
2,2,0,0,2,1,1,60,22,0,0,0,0,1,0,2
2,2,0,0,2,2,1,60,21,0,0,0,0,0,1,2
2,2,0,0,2,1,1,60,24,0,0,0,0,0,0,33
2,2,0,0,2,1,1,60,22,0,0,0,0,1,2,2
2,2,0,0,2,1,1,60,23,0,0,0,0,1,1,2
2,2,0,0,1,1,1,60,26,0,0,0,0,0,0,8
2,2,0,0,1,1,1,60,22,0,0,0,0,0,1,23
2,2,0,0,1,-1,1,61,23,0,0,0,0,0,0,0
1,1,2,2600,1,-1,1,61,25,0,0,0,0,1,2,0
1,1,2,2400,1,-1,1,61,25,0,0,0,894,1,0,0
1,1,2,2500,1,-1,1,61,21,0,0,0,0,1,2,0
2,2,2,3000,2,-1,1,61,22,0,0,0,0,0,0,0
2,2,2,1800,2,-1,1,61,22,0,610,0,0,1,2,0
2,2,0,0,2,1,1,61,25,0,0,0,0,0,1,33
2,1,3,2400,2,-1,1,61,22,0,0,0,0,0,0,0
2,2,0,0,2,1,1,62,23,0,0,0,0,0,1,15
2,2,0,0,1,1,1,62,22,0,600,0,0,1,1,15
2,2,0,0,2,1,1,62,23,0,0,0,0,1,1,15
2,2,0,0,2,1,1,62,25,0,0,0,0,1,1,15
2,2,0,0,1,1,1,62,22,0,0,0,0,0,0,2
2,1,2,2400,1,-1,1,62,22,0,0,0,0,0,0,0
2,2,0,0,2,-1,1,62,26,0,0,0,0,0,0,0
2,2,0,0,1,1,1,62,24,0,0,0,0,0,0,15
2,2,0,0,2,1,1,62,23,1,0,0,0,0,2,15
2,1,2,3000,1,-1,1,62,26,0,0,0,0,0,0,0
2,2,0,0,2,1,1,63,21,0,0,0,0,0,0,23
2,2,0,0,2,1,1,63,24,0,0,0,0,0,1,15
2,2,0,0,1,1,1,63,26,0,0,0,48,0,0,2
2,2,0,0,1,-1,1,63,25,0,0,0,0,0,0,0
2,2,0,0,2,1,1,64,22,0,0,0,0,1,0,2
2,2,2,3000,2,-1,1,64,24,0,0,0,0,0,0,0
2,2,0,0,1,1,1,64,26,1,0,0,0,1,0,7
2,2,0,0,2,3,1,64,27,1,0,0,0,0,0,15
2,2,0,0,1,1,1,64,22,0,0,0,0,0,1,23
1,1,2,2400,1,-1,1,64,22,0,0,0,0,0,1,0
2,2,0,0,1,-1,1,64,25,0,0,0,1000,1,1,0
2,2,0,0,1,1,1,64,22,0,0,0,0,0,0,23
2,2,0,0,2,-1,1,64,24,0,400,0,0,0,1,0
2,2,0,0,1,1,1,64,26,0,0,0,0,0,0,24
2,2,0,0,2,-1,1,65,22,0,0,0,0,0,1,0
2,1,3,2500,1,-1,1,65,25,0,0,0,120,0,1,0
2,1,0,3000,2,-1,1,66,24,0,0,0,0,0,2,0
2,2,0,0,1,-1,1,66,23,0,0,0,0,0,0,0
1,1,2,4000,1,-1,1,66,24,0,0,0,0,0,1,0
2,2,0,0,1,1,1,66,25,0,0,0,0,0,0,2
2,2,0,0,1,1,1,66,27,0,0,0,0,1,0,34
2,2,0,0,2,1,1,66,24,0,0,0,360,1,0,15
2,2,0,0,2,1,1,66,25,1,0,0,0,1,0,15
2,2,0,0,2,1,1,66,24,1,0,0,40,1,0,15
2,2,0,0,1,1,1,66,25,0,0,0,6,1,0,18
2,2,0,0,2,1,1,66,21,0,0,0,0,1,0,15
2,2,0,0,2,1,1,67,23,1,0,0,32,0,3,2
2,2,0,0,2,-1,1,67,23,0,0,0,120,1,1,0
2,2,0,0,2,1,1,67,23,0,0,0,0,1,0,15
2,2,0,0,2,1,1,67,28,0,0,0,0,1,0,15
2,2,0,0,1,1,1,67,24,0,0,0,0,0,1,9
2,2,0,0,1,1,1,67,24,0,0,0,2,1,0,23
2,2,0,0,1,-1,1,67,25,0,0,0,0,1,0,0
2,2,0,0,1,1,1,67,27,0,0,0,0,1,0,23
2,1,2,2200,2,-1,1,67,23,0,0,0,0,0,3,0
2,2,0,0,2,1,1,67,26,1,0,0,0,0,0,35
2,2,0,0,2,1,1,67,24,0,0,0,0,0,0,26
2,2,0,0,1,1,1,68,23,0,0,0,0,1,1,24
2,1,3,2500,1,-1,1,68,22,0,0,0,100,0,1,0
1,1,2,2500,1,-1,1,68,21,0,0,0,0,0,1,0
2,2,0,0,2,1,1,68,22,0,0,0,0,0,1,17
2,2,0,0,1,1,1,68,22,0,0,0,0,1,1,23
2,2,0,0,2,1,1,68,21,0,0,0,0,0,1,23
2,2,0,0,2,1,1,69,25,0,0,0,0,0,3,2
2,2,0,0,2,1,1,69,26,0,0,0,0,0,0,15
2,2,0,0,1,-1,1,69,24,0,0,0,0,0,2,0
2,2,0,0,2,1,1,69,22,0,0,0,0,0,2,16
2,2,0,0,2,-1,1,69,22,0,0,0,0,1,0,0
2,2,0,0,2,1,1,70,30,0,0,0,0,0,3,16
2,2,0,0,2,1,1,70,26,0,0,0,0,1,3,2
2,2,0,0,2,1,1,70,25,0,0,0,0,0,1,8
1,1,2,2000,2,-1,1,70,21,0,0,0,0,0,2,0
2,2,0,0,2,1,1,70,25,0,0,0,0,0,1,16
2,2,2,2500,1,-1,1,71,27,0,0,0,0,1,2,0
2,2,0,0,1,1,1,71,25,0,0,0,0,0,0,33
1,1,2,2160,1,-1,1,71,21,0,0,0,0,0,1,0
2,2,0,0,2,1,1,71,22,0,0,0,0,0,1,11
2,2,0,0,2,1,1,71,22,0,0,0,8,1,1,11
2,1,3,2000,1,-1,1,72,23,0,0,0,0,1,0,0
2,2,0,0,2,1,1,72,23,0,0,0,0,0,0,19
2,2,0,0,1,-1,1,72,26,0,0,0,0,0,1,0
2,2,0,0,1,3,1,72,24,0,0,0,15,1,0,9
2,2,0,0,2,1,1,72,27,0,0,0,0,0,0,19
2,2,0,0,2,1,1,72,28,0,0,0,0,1,0,15
2,2,0,0,1,1,1,72,24,0,0,0,0,0,3,2
2,2,0,0,2,1,1,72,52,0,0,0,0,1,1,21
2,2,0,0,2,3,1,73,23,0,0,0,0,0,0,9
2,2,0,0,1,1,1,73,23,0,0,0,0,1,0,23
2,2,0,0,2,1,1,73,23,0,0,0,0,0,0,9
2,2,0,0,2,1,1,73,26,0,0,0,0,0,0,9
2,2,0,0,2,1,1,73,22,0,0,0,0,0,0,9
2,2,0,0,2,1,1,73,56,0,0,0,0,0,1,15
2,2,0,0,1,-1,1,73,25,0,0,0,0,1,2,0
2,1,3,4000,2,-1,1,73,22,0,650,0,0,0,1,0
2,2,0,0,2,-1,1,73,22,0,0,0,0,0,0,0
1,1,2,3300,1,-1,1,74,23,0,750,0,0,1,1,0
2,2,0,0,2,1,1,74,26,0,0,0,0,1,0,2
2,2,0,0,1,1,1,74,25,0,0,0,0,1,0,6
2,2,0,0,2,1,3,75,24,0,0,0,30,0,2,9
2,2,0,0,2,1,3,75,23,0,0,0,30,1,1,9
2,2,0,0,2,1,3,75,23,0,0,0,30,0,2,9
2,2,0,0,2,1,3,76,23,0,0,0,60,0,2,9
2,2,0,0,2,1,3,76,41,0,0,0,30,0,1,9
2,2,0,0,2,1,3,77,25,0,0,0,0,0,1,9
2,2,0,0,1,1,3,77,23,0,0,0,0,0,2,9
2,2,0,0,2,1,3,77,24,0,975,0,0,0,1,9
2,2,0,0,1,1,3,77,24,0,0,0,40,0,1,9
2,2,0,0,2,1,3,77,24,0,0,0,15,0,1,9
2,1,2,2500,1,-1,3,78,24,0,0,0,0,0,3,0
2,2,0,0,2,1,3,78,24,0,0,0,0,0,1,9
2,2,0,0,2,1,3,78,28,0,0,0,0,0,1,9
2,2,0,0,1,1,3,78,28,0,0,0,16,1,1,9
1,1,2,2800,1,-1,3,78,25,0,0,0,0,1,2,0
2,2,0,0,1,1,3,78,27,0,0,0,40,0,1,9
2,2,0,0,1,1,3,78,28,0,0,0,0,0,0,2
2,2,0,0,2,1,3,78,24,0,0,0,7,1,1,9
2,2,0,0,2,1,3,78,24,0,0,3,60,1,2,9
2,2,0,0,2,1,3,78,24,0,0,0,0,0,1,9
2,2,0,0,2,1,3,78,28,0,0,0,0,1,1,9
2,2,0,0,1,1,3,78,23,0,0,0,0,0,1,9
1,1,2,2400,1,-1,3,78,23,0,905,0,0,0,2,0
1,1,2,2400,1,-1,3,78,23,0,945,0,0,1,0,0
2,2,0,0,2,1,3,78,23,0,915,0,0,1,1,9
2,2,0,0,2,1,3,79,24,0,0,0,40,1,1,9
2,2,0,0,2,1,3,79,23,0,0,0,0,1,1,9
2,2,0,0,1,1,3,79,23,0,0,0,0,0,1,9
2,2,0,0,1,1,3,79,25,0,860,0,30,0,1,9
2,2,0,0,2,1,3,79,24,0,0,0,30,1,3,9
2,2,0,0,2,1,3,80,24,0,0,0,40,1,1,9
2,2,0,0,2,1,3,80,30,0,0,0,0,0,1,9
2,2,0,0,1,-1,3,80,24,0,0,0,0,0,1,0
2,2,0,0,1,1,3,80,24,0,0,0,40,1,1,9
2,2,0,0,1,-1,3,80,24,0,0,0,0,0,0,0
2,2,0,0,1,1,3,80,25,0,0,0,0,0,1,9
2,2,0,0,2,1,3,81,24,0,0,0,0,0,1,9
2,2,0,0,1,1,3,81,24,0,0,0,30,0,2,9
2,2,0,0,2,1,3,81,23,0,0,0,15,0,1,9
2,2,0,0,2,1,3,81,33,0,0,0,30,0,1,9
2,2,0,0,1,1,3,81,23,0,0,0,40,1,1,9
2,2,0,0,2,1,3,82,24,0,0,0,90,1,3,9
2,2,0,0,1,1,3,82,24,1,0,0,0,0,1,9
2,2,0,0,1,1,3,82,24,0,0,0,15,0,1,9
2,2,0,0,2,1,3,82,23,0,0,0,0,1,1,9
2,2,0,0,2,1,3,82,27,0,0,0,35,1,1,9
2,2,0,0,1,1,3,82,24,0,0,0,0,0,2,9
2,2,0,0,2,1,3,83,24,0,0,0,40,0,1,9
2,2,0,0,2,1,3,83,24,0,0,0,0,0,2,9
2,2,0,0,2,1,3,83,25,0,0,0,30,0,1,9
2,2,0,0,1,1,3,83,25,0,0,0,0,1,2,9
2,2,0,0,2,1,3,84,24,0,0,0,0,1,1,9
2,2,0,0,2,1,3,84,28,0,0,0,0,0,1,9
2,1,2,2500,1,-1,3,84,23,0,858,0,0,0,1,0
2,2,0,0,1,1,3,84,23,0,0,0,0,1,1,9
2,2,3,6000,2,-1,2,85,28,0,945,0,0,0,0,0
2,2,0,0,2,4,2,85,27,0,750,0,0,0,0,23
2,2,0,0,2,1,2,85,29,0,780,0,0,0,2,11
2,2,0,0,2,1,2,85,29,0,0,0,0,0,1,12
2,2,0,0,2,1,2,85,23,0,0,0,0,0,1,2
2,2,2,3000,1,-1,2,86,26,0,875,3,0,0,2,0
2,2,0,0,1,1,2,86,27,0,970,0,0,1,1,15
2,2,0,0,2,1,2,86,28,0,600,0,60,1,0,6
2,2,0,0,2,1,2,86,27,1,950,0,0,1,1,15
1,1,2,2400,1,-1,2,86,25,0,790,3,0,0,2,0
2,1,3,3000,1,-1,2,86,26,0,0,0,0,1,0,0
2,2,0,0,1,-1,2,86,26,0,850,3,0,1,0,0
2,2,0,0,2,1,2,86,27,0,780,0,0,0,0,15
2,2,0,0,2,-1,2,86,28,0,800,0,0,1,2,0
2,2,0,0,2,1,2,86,29,0,0,0,0,0,1,2
2,2,0,0,2,1,2,86,26,0,0,0,0,1,0,15
2,2,0,0,2,1,2,86,27,0,0,0,0,0,2,3
2,2,0,0,1,3,2,86,26,0,860,0,0,1,0,2
2,2,0,0,2,1,2,86,28,0,0,0,0,0,0,2
2,2,0,0,2,1,2,86,26,0,920,0,0,1,1,2
2,1,2,3000,1,-1,2,86,27,0,0,0,0,0,0,0
2,2,0,0,1,1,2,86,23,1,0,0,0,0,1,6
2,2,0,0,2,1,2,86,24,0,0,0,7,1,3,15
2,2,0,0,1,-1,2,86,25,0,0,0,20,1,1,0
2,1,2,2400,1,-1,2,86,25,0,0,0,0,1,2,0
2,2,0,0,1,1,2,86,28,0,795,0,20,1,1,15
2,1,2,3000,2,-1,2,86,26,0,630,0,0,0,0,0
2,2,0,0,2,1,2,86,26,0,0,0,42,1,0,25
2,2,0,0,2,1,2,86,26,1,0,0,0,1,0,15
2,2,0,0,1,1,2,86,26,0,825,0,30,1,1,2
2,1,3,2400,2,-1,2,86,25,0,0,0,0,0,1,0
2,2,1,2400,2,-1,2,86,65,0,0,0,0,0,0,0
2,2,0,0,2,1,2,86,24,1,0,0,0,0,0,2
2,2,0,0,2,1,2,86,25,0,0,0,0,1,1,18
2,2,0,0,1,1,2,86,28,0,0,0,0,0,1,9
2,2,0,0,2,1,2,86,30,0,0,0,0,0,0,9
2,2,0,0,1,1,2,86,26,0,0,0,0,1,1,15
1,1,2,2200,2,-1,2,86,23,0,680,0,0,1,3,0
1,1,3,2160,2,-1,2,86,27,0,0,0,0,0,0,0
2,2,0,0,1,1,2,86,26,0,755,0,0,0,2,2
2,1,2,2500,1,-1,2,86,26,0,0,0,0,1,0,0
2,2,2,3000,2,-1,2,86,23,0,0,0,0,0,1,0
2,2,0,0,2,1,2,86,25,0,0,0,0,1,2,2
2,2,0,0,2,1,2,86,25,1,0,0,0,0,0,2
2,2,0,0,2,1,2,87,27,1,0,0,0,1,1,23
2,2,3,2400,1,-1,2,87,25,0,0,3,0,0,0,0
2,2,0,0,1,1,2,87,26,0,0,0,0,0,0,18
2,2,0,0,2,1,2,87,24,0,600,0,0,0,1,9
1,1,2,2400,2,-1,2,87,24,0,0,0,0,0,0,0
2,2,0,0,2,1,2,87,24,0,0,0,0,0,1,6
1,1,2,2500,1,-1,2,87,28,0,0,0,0,0,0,0
2,2,0,0,2,1,2,87,26,0,0,0,0,0,0,19
2,2,0,0,1,1,2,87,27,0,890,0,5,1,0,23
2,2,0,0,2,1,2,87,25,0,650,0,0,1,3,2
2,2,0,0,1,1,2,87,25,0,0,0,0,1,2,2
2,2,0,0,2,1,2,87,27,0,0,0,0,1,0,2
2,2,0,0,2,1,2,88,29,1,0,0,200,0,0,23
2,2,0,0,2,1,2,88,28,0,820,0,1000,0,0,28
1,1,1,3800,1,-1,2,88,26,0,0,0,0,1,3,0
2,2,0,0,1,1,2,88,24,0,0,0,0,1,0,2
2,2,0,0,2,1,2,88,27,0,0,0,96,1,1,2
2,2,0,0,2,1,2,88,28,0,965,0,60,1,2,15
2,2,0,0,2,1,2,88,29,0,880,0,48,1,2,2
2,2,0,0,1,1,2,88,27,0,955,0,0,1,0,2
2,2,0,0,2,1,2,88,24,1,0,0,0,1,2,9
2,2,0,0,2,1,2,88,26,0,0,0,0,1,0,18
2,2,0,0,2,1,2,88,24,0,800,0,0,1,2,19
2,2,0,0,1,1,2,88,28,0,0,0,0,1,1,23
1,1,2,2600,1,-1,2,88,23,0,0,0,0,1,2,0
2,2,0,0,2,3,2,88,26,1,810,0,0,0,2,2
2,2,0,0,2,1,2,88,27,0,0,0,0,1,0,2
2,2,0,0,1,1,2,88,27,0,805,0,0,1,2,2
2,2,0,0,1,1,2,88,28,0,0,0,0,0,0,2
2,2,0,0,2,1,2,88,28,0,840,3,0,1,1,2
2,2,0,0,2,1,2,88,25,0,860,2,0,1,2,15
2,2,0,0,2,1,2,88,27,1,0,0,160,0,1,19
2,1,2,3000,2,-1,2,88,23,0,850,0,0,1,2,0
2,2,0,0,1,1,2,88,28,0,780,0,0,0,3,2
2,2,0,0,2,1,2,88,25,0,0,0,0,0,0,2
2,2,0,0,2,1,2,89,29,0,0,0,0,0,1,11
2,2,0,0,2,1,2,89,29,0,0,0,40,1,3,23
2,2,0,0,2,1,2,89,27,0,830,0,0,1,2,2
2,2,0,0,2,1,2,89,28,0,880,0,0,0,1,2
2,2,0,0,2,1,2,89,27,0,0,0,0,0,1,24
2,2,0,0,2,1,2,89,27,0,0,0,0,1,0,15
2,2,0,0,2,1,2,90,29,0,0,0,600,1,1,6
2,2,0,0,1,-1,2,90,30,0,0,0,0,1,2,0
2,2,0,0,2,1,2,90,26,0,660,0,0,0,1,11
2,2,0,0,2,1,2,90,24,0,950,2,128,1,0,2
2,2,0,0,2,1,2,90,25,0,985,0,0,1,0,6
2,2,0,0,2,1,2,90,26,1,890,0,0,1,0,2
2,1,2,2700,2,-1,2,90,27,0,0,0,100,1,0,0
2,2,0,0,2,1,2,90,28,0,0,0,0,1,0,15
2,2,2,4000,1,-1,2,90,27,0,980,0,0,0,0,0
2,2,2,5000,2,-1,2,90,25,0,975,0,0,0,0,0
1,1,2,2800,2,-1,2,90,25,0,880,0,0,1,2,0
2,2,0,0,1,1,2,90,28,1,945,0,120,1,1,23
2,2,0,0,1,1,2,90,25,0,970,0,0,1,3,15
1,1,2,3000,2,-1,2,90,26,0,0,0,80,1,0,0
2,2,0,0,2,1,2,90,26,0,0,0,0,0,0,23
2,2,0,0,2,1,2,90,32,0,840,0,0,1,0,2
2,2,0,0,2,-1,2,90,29,0,0,0,0,0,0,0
2,2,0,0,2,1,2,90,25,1,0,0,0,0,0,23
2,2,0,0,2,1,2,90,26,0,880,0,0,0,0,23
2,2,0,0,1,1,2,90,26,0,500,0,0,1,3,2
2,2,0,0,2,1,2,90,27,0,950,0,60,0,0,2
2,2,0,0,2,1,2,90,27,0,0,0,30,1,1,2
2,2,0,0,2,1,2,90,25,0,0,0,0,1,0,2
2,2,0,0,1,1,2,90,28,0,960,0,60,1,1,2
2,2,0,0,2,1,2,90,23,0,0,0,0,0,0,9
2,2,0,0,1,1,2,90,28,0,0,0,1400,0,1,30
2,1,2,2400,1,-1,2,90,25,0,0,0,0,0,2,0
2,2,0,0,1,1,2,90,27,0,0,0,24,0,1,9
2,2,0,0,2,1,2,90,26,0,815,0,240,1,7,2
2,2,0,0,2,1,2,91,27,0,0,0,0,0,0,2
2,2,0,0,2,1,2,91,26,0,0,0,0,0,0,15
2,1,2,3000,2,-1,2,91,26,0,905,0,0,0,0,0
2,1,2,2400,1,-1,2,91,27,0,0,0,30,1,0,0
2,2,0,0,1,1,2,91,25,1,0,0,0,0,1,2
2,2,0,0,2,1,2,91,28,0,830,0,0,0,0,3
2,2,0,0,2,1,2,91,24,0,500,0,0,0,1,2
2,2,0,0,2,1,2,92,27,0,0,0,50,1,0,2
2,2,0,0,2,1,2,92,25,0,965,0,120,1,0,2
2,2,0,0,1,1,2,92,26,0,985,2,0,1,0,23
2,2,0,0,2,1,2,92,25,1,0,0,0,1,0,2
2,2,0,0,1,1,2,92,28,0,810,3,0,1,1,2
1,1,2,2800,1,-1,2,92,24,0,0,0,260,0,4,0
2,1,2,3000,2,-1,2,92,26,0,745,3,0,1,3,0
2,1,2,2600,2,-1,2,92,28,0,650,0,0,1,0,0
2,2,0,0,1,1,2,92,25,0,0,0,0,0,0,19
2,2,0,0,2,-1,2,92,25,0,975,3,0,1,0,0
2,2,0,0,1,1,2,92,26,0,0,0,0,1,1,26
2,2,0,0,2,1,2,93,34,0,760,0,0,0,0,9
2,2,0,0,1,1,2,93,30,0,830,0,0,1,0,2
2,2,0,0,1,-1,2,93,25,0,950,0,0,0,0,0
2,2,0,0,1,-1,2,93,28,0,0,0,0,0,0,0
1,1,2,1800,1,-1,2,93,28,0,780,0,0,0,3,0
2,2,0,0,1,1,2,93,26,0,0,0,0,1,1,8
2,2,0,0,1,1,2,93,28,0,0,0,0,0,2,11
2,2,0,0,2,1,2,93,28,0,730,0,160,1,0,2
2,2,0,0,1,1,2,94,27,0,975,0,0,1,0,2
2,2,0,0,2,-1,2,94,29,0,825,0,100,0,1,0
2,2,0,0,2,1,2,94,29,0,0,0,250,0,2,2
2,2,0,0,2,1,2,94,26,0,950,0,0,1,6,23
2,2,0,0,2,1,2,94,28,1,0,0,0,1,0,2
2,2,0,0,2,1,2,94,30,0,990,0,0,0,0,9
2,2,0,0,2,1,2,94,29,0,0,0,0,0,0,2
2,2,0,0,1,1,2,94,28,0,0,0,100,1,1,2
2,2,0,0,1,1,2,94,23,0,0,0,0,0,0,2
